"","Id","IndicatorCode","SpatialDimType","Country","ParentLocationCode","TimeDimType","ParentLocation","Dim1Type","Year","Dim1","Dim2Type","Dim2","Dim3Type","Dim3","DataSourceDimType","DataSourceDim","Value","NumericValue","Low","High","Comments","Date","TimeDimensionValue","TimeDimensionBegin","TimeDimensionEnd"
"4231",6003136,"WSH_WATER_SAFELY_MANAGED","COUNTRY","NPL","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2009,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"27",27.36718,NA,NA,NA,"2023-07-10T13:18:39+02:00","2009","2009-01-01T00:00:00+01:00","2009-12-31T00:00:00+01:00"
"4232",6003729,"WSH_WATER_SAFELY_MANAGED","COUNTRY","CHN","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2016,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"95",94.62786,NA,NA,NA,"2023-07-10T13:17:45+02:00","2016","2016-01-01T00:00:00+01:00","2016-12-31T00:00:00+01:00"
"4233",6007857,"WSH_WATER_SAFELY_MANAGED","COUNTRY","CRI","AMR","YEAR","Americas","RESIDENCEAREATYPE",2005,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"78",77.99628,NA,NA,NA,"2023-07-10T13:17:49+02:00","2005","2005-01-01T00:00:00+01:00","2005-12-31T00:00:00+01:00"
"4234",6008562,"WSH_WATER_SAFELY_MANAGED","COUNTRY","KGZ","EUR","YEAR","Europe","RESIDENCEAREATYPE",2001,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"46",45.6587,NA,NA,NA,"2023-07-10T13:18:17+02:00","2001","2001-01-01T00:00:00+01:00","2001-12-31T00:00:00+01:00"
"4235",6009882,"WSH_WATER_SAFELY_MANAGED","COUNTRY","DOM","AMR","YEAR","Americas","RESIDENCEAREATYPE",2007,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"34",34.1089,NA,NA,NA,"2023-07-10T13:17:53+02:00","2007","2007-01-01T00:00:00+01:00","2007-12-31T00:00:00+01:00"
"4236",6010504,"WSH_WATER_SAFELY_MANAGED","COUNTRY","KGZ","EUR","YEAR","Europe","RESIDENCEAREATYPE",2005,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"48",48.28265,NA,NA,NA,"2023-07-10T13:18:17+02:00","2005","2005-01-01T00:00:00+01:00","2005-12-31T00:00:00+01:00"
"4237",6010851,"WSH_WATER_SAFELY_MANAGED","COUNTRY","CAF","AFR","YEAR","Africa","RESIDENCEAREATYPE",2007,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"15",15.027,NA,NA,NA,"2023-07-10T13:17:42+02:00","2007","2007-01-01T00:00:00+01:00","2007-12-31T00:00:00+01:00"
"4238",6013587,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MYS","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"93",93.4715,NA,NA,NA,"2023-07-10T13:18:35+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"4239",6016198,"WSH_WATER_SAFELY_MANAGED","REGION","WPR",NA,"YEAR",NA,"RESIDENCEAREATYPE",2016,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-07-10T08:09:15+02:00","2016","2016-01-01T00:00:00+01:00","2016-12-31T00:00:00+01:00"
"4240",6016223,"WSH_WATER_SAFELY_MANAGED","COUNTRY","AFG","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2000,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"11",11.09333,NA,NA,NA,"2023-07-10T13:17:32+02:00","2000","2000-01-01T00:00:00+01:00","2000-12-31T00:00:00+01:00"
"4241",6016398,"WSH_WATER_SAFELY_MANAGED","COUNTRY","NIC","AMR","YEAR","Americas","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"55",54.63162,NA,NA,NA,"2023-07-10T13:18:37+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"4242",6016521,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ECU","AMR","YEAR","Americas","RESIDENCEAREATYPE",2009,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"63",62.59912,NA,NA,NA,"2023-07-10T13:17:55+02:00","2009","2009-01-01T00:00:00+01:00","2009-12-31T00:00:00+01:00"
"4243",6016850,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ECU","AMR","YEAR","Americas","RESIDENCEAREATYPE",2007,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"62",61.64964,NA,NA,NA,"2023-07-10T13:17:55+02:00","2007","2007-01-01T00:00:00+01:00","2007-12-31T00:00:00+01:00"
"4244",6020537,"WSH_WATER_SAFELY_MANAGED","COUNTRY","AFG","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"22",22.03447,NA,NA,NA,"2023-07-10T13:17:33+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"4245",6021562,"WSH_WATER_SAFELY_MANAGED","COUNTRY","FJI","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2016,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"27",27.04924,NA,NA,NA,"2023-07-10T13:17:59+02:00","2016","2016-01-01T00:00:00+01:00","2016-12-31T00:00:00+01:00"
"4246",6023278,"WSH_WATER_SAFELY_MANAGED","COUNTRY","COD","AFR","YEAR","Africa","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"11",11.38371,NA,NA,NA,"2023-07-10T13:17:47+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"4247",6023732,"WSH_WATER_SAFELY_MANAGED","COUNTRY","LTU","EUR","YEAR","Europe","RESIDENCEAREATYPE",2000,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"68",68.38195,NA,NA,NA,"2023-07-10T13:18:24+02:00","2000","2000-01-01T00:00:00+01:00","2000-12-31T00:00:00+01:00"
"4248",6023784,"WSH_WATER_SAFELY_MANAGED","COUNTRY","IDN","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2012,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"21",21.33478,NA,NA,NA,"2023-07-10T13:18:11+02:00","2012","2012-01-01T00:00:00+01:00","2012-12-31T00:00:00+01:00"
"4249",6023893,"WSH_WATER_SAFELY_MANAGED","COUNTRY","SRB","EUR","YEAR","Europe","RESIDENCEAREATYPE",2000,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"66",66.38787,NA,NA,NA,"2023-07-10T13:18:56+02:00","2000","2000-01-01T00:00:00+01:00","2000-12-31T00:00:00+01:00"
"4250",6026661,"WSH_WATER_SAFELY_MANAGED","COUNTRY","SVK","EUR","YEAR","Europe","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"99",99.14913,NA,NA,NA,"2023-07-10T13:18:59+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"4251",6028383,"WSH_WATER_SAFELY_MANAGED","COUNTRY","GMB","AFR","YEAR","Africa","RESIDENCEAREATYPE",2014,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"9",8.55021,NA,NA,NA,"2023-07-10T13:18:04+02:00","2014","2014-01-01T00:00:00+01:00","2014-12-31T00:00:00+01:00"
"4252",6031405,"WSH_WATER_SAFELY_MANAGED","COUNTRY","GTM","AMR","YEAR","Americas","RESIDENCEAREATYPE",2000,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"40",39.5146,NA,NA,NA,"2023-07-10T13:18:06+02:00","2000","2000-01-01T00:00:00+01:00","2000-12-31T00:00:00+01:00"
"4253",6035590,"WSH_WATER_SAFELY_MANAGED","COUNTRY","AZE","EUR","YEAR","Europe","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"91",91.19715,NA,NA,NA,"2023-07-10T13:17:36+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"4254",6041524,"WSH_WATER_SAFELY_MANAGED","COUNTRY","FJI","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2002,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"39",39.43084,NA,NA,NA,"2023-07-10T13:17:58+02:00","2002","2002-01-01T00:00:00+01:00","2002-12-31T00:00:00+01:00"
"4255",6042111,"WSH_WATER_SAFELY_MANAGED","COUNTRY","UKR","EUR","YEAR","Europe","RESIDENCEAREATYPE",2005,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"26",26.2937,NA,NA,NA,"2023-07-10T13:19:10+02:00","2005","2005-01-01T00:00:00+01:00","2005-12-31T00:00:00+01:00"
"4256",6045185,"WSH_WATER_SAFELY_MANAGED","COUNTRY","VNM","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2008,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"74",74.29741,NA,NA,NA,"2023-07-10T13:19:14+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"4257",6046131,"WSH_WATER_SAFELY_MANAGED","COUNTRY","DOM","AMR","YEAR","Americas","RESIDENCEAREATYPE",2022,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"45",44.94118,NA,NA,NA,"2023-07-10T13:17:54+02:00","2022","2022-01-01T00:00:00+01:00","2022-12-31T00:00:00+01:00"
"4258",6046489,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MDG","AFR","YEAR","Africa","RESIDENCEAREATYPE",2019,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"9",9.16681,NA,NA,NA,"2023-07-10T13:18:30+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"4259",6048268,"WSH_WATER_SAFELY_MANAGED","COUNTRY","UGA","AFR","YEAR","Africa","RESIDENCEAREATYPE",2009,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"27",27.47518,NA,NA,NA,"2023-07-10T13:19:10+02:00","2009","2009-01-01T00:00:00+01:00","2009-12-31T00:00:00+01:00"
"4260",6050787,"WSH_WATER_SAFELY_MANAGED","REGION","EUR",NA,"YEAR",NA,"RESIDENCEAREATYPE",2012,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"91",91.00631,NA,NA,NA,"2023-07-10T08:09:13+02:00","2012","2012-01-01T00:00:00+01:00","2012-12-31T00:00:00+01:00"
"4261",6051117,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ISR","EUR","YEAR","Europe","RESIDENCEAREATYPE",2011,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"100",99.62918,NA,NA,NA,"2023-07-10T13:18:15+02:00","2011","2011-01-01T00:00:00+01:00","2011-12-31T00:00:00+01:00"
"4262",6051218,"WSH_WATER_SAFELY_MANAGED","COUNTRY","SEN","AFR","YEAR","Africa","RESIDENCEAREATYPE",2003,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"39",39.20205,NA,NA,NA,"2023-07-10T13:18:52+02:00","2003","2003-01-01T00:00:00+01:00","2003-12-31T00:00:00+01:00"
"4263",6051803,"WSH_WATER_SAFELY_MANAGED","COUNTRY","PRK","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2014,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"67",67.13481,NA,NA,NA,"2023-07-10T13:18:46+02:00","2014","2014-01-01T00:00:00+01:00","2014-12-31T00:00:00+01:00"
"4264",6051836,"WSH_WATER_SAFELY_MANAGED","COUNTRY","SUR","AMR","YEAR","Americas","RESIDENCEAREATYPE",2003,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"32",31.88938,NA,NA,NA,"2023-07-10T13:18:58+02:00","2003","2003-01-01T00:00:00+01:00","2003-12-31T00:00:00+01:00"
"4265",6054668,"WSH_WATER_SAFELY_MANAGED","COUNTRY","JPN","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"98",98.27977,NA,NA,NA,"2023-07-10T13:18:16+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"4266",6056899,"WSH_WATER_SAFELY_MANAGED","COUNTRY","TUN","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"67",66.61119,NA,NA,NA,"2023-07-10T13:19:07+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"4267",6057273,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ECU","AMR","YEAR","Americas","RESIDENCEAREATYPE",2019,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"75",74.65207,NA,NA,NA,"2023-07-10T13:17:55+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"4268",6059370,"WSH_WATER_SAFELY_MANAGED","GLOBAL","GLOBAL",NA,"YEAR",NA,"RESIDENCEAREATYPE",2007,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"49",49.43214,NA,NA,NA,"2023-07-10T08:09:15+02:00","2007","2007-01-01T00:00:00+01:00","2007-12-31T00:00:00+01:00"
"4269",6059503,"WSH_WATER_SAFELY_MANAGED","COUNTRY","KWT","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2019,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"100",100,NA,NA,NA,"2023-07-10T13:18:21+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"4270",6060252,"WSH_WATER_SAFELY_MANAGED","COUNTRY","PSE","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2007,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"77",77.28972,NA,NA,NA,"2023-07-10T13:18:49+02:00","2007","2007-01-01T00:00:00+01:00","2007-12-31T00:00:00+01:00"
"4271",6060636,"WSH_WATER_SAFELY_MANAGED","COUNTRY","KAZ","EUR","YEAR","Europe","RESIDENCEAREATYPE",2007,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"73",72.92734,NA,NA,NA,"2023-07-10T13:18:17+02:00","2007","2007-01-01T00:00:00+01:00","2007-12-31T00:00:00+01:00"
"4272",6061871,"WSH_WATER_SAFELY_MANAGED","COUNTRY","BRA","AMR","YEAR","Americas","RESIDENCEAREATYPE",2008,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"79",78.59245,NA,NA,NA,"2023-07-10T13:17:40+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"4273",6063211,"WSH_WATER_SAFELY_MANAGED","COUNTRY","SLE","AFR","YEAR","Africa","RESIDENCEAREATYPE",2018,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"7",7.14793,NA,NA,NA,"2023-07-10T13:18:55+02:00","2018","2018-01-01T00:00:00+01:00","2018-12-31T00:00:00+01:00"
"4274",6063896,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ISR","EUR","YEAR","Europe","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"99",99.45671,NA,NA,NA,"2023-07-10T13:18:15+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"4275",6064194,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MLT","EUR","YEAR","Europe","RESIDENCEAREATYPE",2019,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"100",99.82532,NA,NA,NA,"2023-07-10T13:18:31+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"4276",6064914,"WSH_WATER_SAFELY_MANAGED","COUNTRY","HUN","EUR","YEAR","Europe","RESIDENCEAREATYPE",2005,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"90",89.73371,NA,NA,NA,"2023-07-10T13:18:10+02:00","2005","2005-01-01T00:00:00+01:00","2005-12-31T00:00:00+01:00"
"4277",6066937,"WSH_WATER_SAFELY_MANAGED","COUNTRY","LVA","EUR","YEAR","Europe","RESIDENCEAREATYPE",2012,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"94",94.27701,NA,NA,NA,"2023-07-10T13:18:26+02:00","2012","2012-01-01T00:00:00+01:00","2012-12-31T00:00:00+01:00"
"4278",6067707,"WSH_WATER_SAFELY_MANAGED","COUNTRY","PSE","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2019,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"79",79.37425,NA,NA,NA,"2023-07-10T13:18:50+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"4279",6070493,"WSH_WATER_SAFELY_MANAGED","COUNTRY","BRA","AMR","YEAR","Americas","RESIDENCEAREATYPE",2022,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"87",87.25872,NA,NA,NA,"2023-07-10T13:17:41+02:00","2022","2022-01-01T00:00:00+01:00","2022-12-31T00:00:00+01:00"
"4280",6071119,"WSH_WATER_SAFELY_MANAGED","COUNTRY","COL","AMR","YEAR","Americas","RESIDENCEAREATYPE",2019,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"73",73.27192,NA,NA,NA,"2023-07-10T13:17:49+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"4281",6076847,"WSH_WATER_SAFELY_MANAGED","COUNTRY","SRB","EUR","YEAR","Europe","RESIDENCEAREATYPE",2003,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"74",74.45966,NA,NA,NA,"2023-07-10T13:18:56+02:00","2003","2003-01-01T00:00:00+01:00","2003-12-31T00:00:00+01:00"
"4282",6078371,"WSH_WATER_SAFELY_MANAGED","COUNTRY","HND","AMR","YEAR","Americas","RESIDENCEAREATYPE",2001,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"42",41.87107,NA,NA,NA,"2023-07-10T13:18:08+02:00","2001","2001-01-01T00:00:00+01:00","2001-12-31T00:00:00+01:00"
"4283",6078672,"WSH_WATER_SAFELY_MANAGED","COUNTRY","PLW","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2019,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"94",93.92667,NA,NA,NA,"2023-07-10T13:18:45+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"4284",6080494,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MDG","AFR","YEAR","Africa","RESIDENCEAREATYPE",2009,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"6",6.2324,NA,NA,NA,"2023-07-10T13:18:29+02:00","2009","2009-01-01T00:00:00+01:00","2009-12-31T00:00:00+01:00"
"4285",6086737,"WSH_WATER_SAFELY_MANAGED","COUNTRY","OMN","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2004,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"84",83.95738,NA,NA,NA,"2023-07-10T13:18:40+02:00","2004","2004-01-01T00:00:00+01:00","2004-12-31T00:00:00+01:00"
"4286",6089991,"WSH_WATER_SAFELY_MANAGED","COUNTRY","PHL","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2005,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"45",44.53222,NA,NA,NA,"2023-07-10T13:18:43+02:00","2005","2005-01-01T00:00:00+01:00","2005-12-31T00:00:00+01:00"
"4287",6091068,"WSH_WATER_SAFELY_MANAGED","COUNTRY","GNB","AFR","YEAR","Africa","RESIDENCEAREATYPE",2001,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"5",4.66431,NA,NA,NA,"2023-07-10T13:18:04+02:00","2001","2001-01-01T00:00:00+01:00","2001-12-31T00:00:00+01:00"
"4288",6099379,"WSH_WATER_SAFELY_MANAGED","COUNTRY","STP","AFR","YEAR","Africa","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"40",40.29921,NA,NA,NA,"2023-07-10T13:18:58+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"4289",6099951,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ESP","EUR","YEAR","Europe","RESIDENCEAREATYPE",2016,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"100",99.55037,NA,NA,NA,"2023-07-10T13:17:56+02:00","2016","2016-01-01T00:00:00+01:00","2016-12-31T00:00:00+01:00"
"4290",6101017,"WSH_WATER_SAFELY_MANAGED","COUNTRY","TZA","AFR","YEAR","Africa","RESIDENCEAREATYPE",2015,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"3",2.51646,NA,NA,NA,"2023-07-10T13:19:09+02:00","2015","2015-01-01T00:00:00+01:00","2015-12-31T00:00:00+01:00"
"4291",6101789,"WSH_WATER_SAFELY_MANAGED","COUNTRY","AUS","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2018,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"100",99.61057,NA,NA,NA,"2023-07-10T13:17:35+02:00","2018","2018-01-01T00:00:00+01:00","2018-12-31T00:00:00+01:00"
"4292",6102100,"WSH_WATER_SAFELY_MANAGED","COUNTRY","PRK","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2017,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"50",49.62002,NA,NA,NA,"2023-07-10T13:18:46+02:00","2017","2017-01-01T00:00:00+01:00","2017-12-31T00:00:00+01:00"
"4293",6102628,"WSH_WATER_SAFELY_MANAGED","COUNTRY","NPL","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2004,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"28",27.82055,NA,NA,NA,"2023-07-10T13:18:39+02:00","2004","2004-01-01T00:00:00+01:00","2004-12-31T00:00:00+01:00"
"4294",6105883,"WSH_WATER_SAFELY_MANAGED","COUNTRY","GHA","AFR","YEAR","Africa","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"44",43.59806,NA,NA,NA,"2023-07-10T13:18:03+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"4295",6106167,"WSH_WATER_SAFELY_MANAGED","COUNTRY","TCD","AFR","YEAR","Africa","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"6",6.20494,NA,NA,NA,"2023-07-10T13:19:02+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"4296",6107452,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ZWE","AFR","YEAR","Africa","RESIDENCEAREATYPE",2005,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"16",16.42827,NA,NA,NA,"2023-07-10T13:19:17+02:00","2005","2005-01-01T00:00:00+01:00","2005-12-31T00:00:00+01:00"
"4297",6107914,"WSH_WATER_SAFELY_MANAGED","COUNTRY","NPL","SEAR","YEAR","South-East Asia","RESIDENCEAREATYPE",2021,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"14",14.19252,NA,NA,NA,"2023-07-10T13:18:40+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"4298",6109294,"WSH_WATER_SAFELY_MANAGED","COUNTRY","CAN","AMR","YEAR","Americas","RESIDENCEAREATYPE",2011,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"99",98.59599,NA,NA,NA,"2023-07-10T13:17:43+02:00","2011","2011-01-01T00:00:00+01:00","2011-12-31T00:00:00+01:00"
"4299",6109364,"WSH_WATER_SAFELY_MANAGED","COUNTRY","GNB","AFR","YEAR","Africa","RESIDENCEAREATYPE",2008,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"20",20.1478,NA,NA,NA,"2023-07-10T13:18:04+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"4300",6111904,"WSH_WATER_SAFELY_MANAGED","COUNTRY","MAR","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2018,"RESIDENCEAREATYPE_URB",NA,NA,NA,NA,NA,NA,"90",89.78969,NA,NA,NA,"2023-07-10T13:18:28+02:00","2018","2018-01-01T00:00:00+01:00","2018-12-31T00:00:00+01:00"
"4301",6113733,"WSH_WATER_SAFELY_MANAGED","COUNTRY","DZA","AFR","YEAR","Africa","RESIDENCEAREATYPE",2003,"RESIDENCEAREATYPE_RUR",NA,NA,NA,NA,NA,NA,"55",54.68619,NA,NA,NA,"2023-07-10T13:17:54+02:00","2003","2003-01-01T00:00:00+01:00","2003-12-31T00:00:00+01:00"
"4302",6114343,"WSH_WATER_SAFELY_MANAGED","COUNTRY","WSM","WPR","YEAR","Western Pacific","RESIDENCEAREATYPE",2013,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"62",61.51384,NA,NA,NA,"2023-07-10T13:19:16+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"4303",6114402,"WSH_WATER_SAFELY_MANAGED","COUNTRY","ITA","EUR","YEAR","Europe","RESIDENCEAREATYPE",2009,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"96",95.6689,NA,NA,NA,"2023-07-10T13:18:16+02:00","2009","2009-01-01T00:00:00+01:00","2009-12-31T00:00:00+01:00"
"4304",6115515,"WSH_WATER_SAFELY_MANAGED","COUNTRY","COL","AMR","YEAR","Americas","RESIDENCEAREATYPE",2001,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"69",68.86417,NA,NA,NA,"2023-07-10T13:17:48+02:00","2001","2001-01-01T00:00:00+01:00","2001-12-31T00:00:00+01:00"
"4305",6116248,"WSH_WATER_SAFELY_MANAGED","COUNTRY","LTU","EUR","YEAR","Europe","RESIDENCEAREATYPE",2004,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"71",71.21374,NA,NA,NA,"2023-07-10T13:18:24+02:00","2004","2004-01-01T00:00:00+01:00","2004-12-31T00:00:00+01:00"
"4306",6118272,"WSH_WATER_SAFELY_MANAGED","COUNTRY","PSE","EMR","YEAR","Eastern Mediterranean","RESIDENCEAREATYPE",2006,"RESIDENCEAREATYPE_TOTL",NA,NA,NA,NA,NA,NA,"75",75.12198,NA,NA,NA,"2023-07-10T13:18:49+02:00","2006","2006-01-01T00:00:00+01:00","2006-12-31T00:00:00+01:00"
