"","Id","IndicatorCode","SpatialDimType","Country","ParentLocationCode","TimeDimType","ParentLocation","Dim1Type","Dim1","Year","Dim2Type","Dim2","Dim3Type","Dim3","DataSourceDimType","DataSourceDim","Value","NumericValue","Low","High","Comments","Date","TimeDimensionValue","TimeDimensionBegin","TimeDimensionEnd"
"292",1281424,"WSH_10_WAT","COUNTRY","MDG","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"4028 [2840-5488]",4028.1792,2839.87891,5488.26367,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"293",1066172,"WSH_10_WAT","COUNTRY","BEN","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"3001 [2167-3942]",3000.90234,2166.87842,3941.83838,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"294",1211646,"WSH_10_WAT","COUNTRY","GMB","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"248 [169-346]",247.83463,169.28024,345.56592,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"295",2536102,"WSH_10_WAT","COUNTRY","FJI","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"28 [13-49]",28.47088,12.56159,48.64455,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"296",4073912,"WSH_10_WAT","COUNTRY","GMB","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"108 [65-170]",108.3169,64.79397,169.75044,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"297",920262,"WSH_10_WAT","COUNTRY","PAK","EMR","YEAR","Eastern Mediterranean","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"18900 [12463-27193]",18900.16797,12462.56543,27193,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"298",2669019,"WSH_10_WAT","COUNTRY","MUS","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"8 [5-12]",8.09936,5.16094,11.85585,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"299",9070093,"WSH_10_WAT","COUNTRY","BOL","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"76 [41-134]",76.35982,41.04871,133.59518,NA,"2022-11-01T15:12:53+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"300",2529875,"WSH_10_WAT","COUNTRY","VEN","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"14 [2-116]",13.72445,1.81113,116.41007,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"301",9387235,"WSH_10_WAT","COUNTRY","SSD","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"1463 [915-2220]",1463.24182,915.03412,2219.66675,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"302",10046420,"WSH_10_WAT","COUNTRY","PHL","WPR","YEAR","Western Pacific","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1050 [618-1662]",1050.02173,617.97913,1662.11841,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"303",2458437,"WSH_10_WAT","COUNTRY","UGA","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1878 [1291-2656]",1878.03503,1291.32983,2655.60303,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"304",9266747,"WSH_10_WAT","COUNTRY","EGY","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"601 [232-1076]",600.54877,232.38782,1076.41211,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"305",313986,"WSH_10_WAT","COUNTRY","UZB","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"42 [24-72]",41.51453,23.69976,72.47894,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"306",1414407,"WSH_10_WAT","COUNTRY","GUY","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"3 [2-4]",2.7292,1.63598,4.33653,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"307",8962217,"WSH_10_WAT","COUNTRY","IND","SEAR","YEAR","South-East Asia","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"79898 [46525-123685]",79898.125,46525.02734,123685.2891,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"308",7474573,"WSH_10_WAT","COUNTRY","SOM","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"6801 [4480-9680]",6801.00684,4480.30859,9680.42188,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"309",5600975,"WSH_10_WAT","COUNTRY","CPV","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"7 [4-12]",7.33388,4.06522,12.24653,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"310",9057637,"WSH_10_WAT","COUNTRY","BGR","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"1 [0-3]",0.91205,0.22148,2.96263,NA,"2022-11-01T15:12:53+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"311",7797229,"WSH_10_WAT","COUNTRY","LKA","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"7 [3-12]",6.6674,3.38846,11.84445,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"312",3441882,"WSH_10_WAT","COUNTRY","MWI","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1352 [970-1819]",1352.40503,970.18408,1818.93579,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"313",6778636,"WSH_10_WAT","COUNTRY","ERI","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"149 [100-212]",148.78383,99.53209,212.32404,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"314",876031,"WSH_10_WAT","COUNTRY","MDA","EUR","YEAR","Europe","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0 [0-1]",0.3865,0.12257,1.05668,NA,"2022-11-01T15:13:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"315",4333372,"WSH_10_WAT","COUNTRY","UGA","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"1667 [1193-2261]",1666.54907,1192.55273,2260.91455,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"316",1900611,"WSH_10_WAT","COUNTRY","NPL","SEAR","YEAR","South-East Asia","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1382 [875-2096]",1381.95264,875.07739,2096.11426,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"317",2109874,"WSH_10_WAT","COUNTRY","BWA","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"135 [66-235]",135.38001,65.82596,235.28159,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"318",8734197,"WSH_10_WAT","COUNTRY","MKD","EUR","YEAR","Europe","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0 [0-0]",0.05131,0.00072,0.32627,NA,"2022-11-01T15:13:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"319",7500103,"WSH_10_WAT","COUNTRY","ETH","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"20335 [15073-26172]",20335.1875,15072.97461,26171.79297,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"320",2631346,"WSH_10_WAT","COUNTRY","ZAF","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"822 [414-1351]",821.90112,413.90472,1351.10742,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"321",1490730,"WSH_10_WAT","COUNTRY","CPV","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"2 [1-4]",1.96391,0.92159,3.73558,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"322",3207585,"WSH_10_WAT","COUNTRY","MNE","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0 [0-0]",0.1001,0.03492,0.22334,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"323",29476,"WSH_10_WAT","COUNTRY","CAF","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"979 [669-1376]",979.02014,668.77649,1375.69727,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"324",3814988,"WSH_10_WAT","COUNTRY","GHA","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"808 [558-1110]",807.95252,557.64697,1109.74829,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"325",2319080,"WSH_10_WAT","COUNTRY","TUR","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"44 [17-101]",43.52525,16.98056,101.26299,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"326",8190461,"WSH_10_WAT","COUNTRY","BLR","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"0 [0-1]",0.12677,0.00133,0.91609,NA,"2022-11-01T15:12:53+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"327",6633102,"WSH_10_WAT","COUNTRY","BLR","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0 [0-1]",0.29233,0.08113,1.04549,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"328",2078224,"WSH_10_WAT","COUNTRY","DJI","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"145 [91-210]",144.96523,91.02607,210.22586,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"329",2401617,"WSH_10_WAT","COUNTRY","GEO","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2 [1-4]",2.3565,1.26038,4.39984,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"330",5487058,"WSH_10_WAT","COUNTRY","TON","WPR","YEAR","Western Pacific","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1 [0-2]",0.52175,0.18693,1.93904,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"331",478610,"WSH_10_WAT","COUNTRY","BDI","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2666 [1939-3467]",2666.20825,1938.71619,3466.85059,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"332",2758267,"WSH_10_WAT","COUNTRY","LSO","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"488 [334-681]",487.94995,333.97253,680.72485,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"333",9565126,"WSH_10_WAT","COUNTRY","BOL","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"88 [47-152]",88.06815,47.46578,152.46841,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"334",3347082,"WSH_10_WAT","COUNTRY","YEM","EMR","YEAR","Eastern Mediterranean","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"542 [286-935]",541.67481,286.45154,935.28162,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"335",5332173,"WSH_10_WAT","COUNTRY","FSM","WPR","YEAR","Western Pacific","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1 [0-3]",0.64498,0.06399,3.23342,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"336",8772410,"WSH_10_WAT","COUNTRY","MDA","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0 [0-1]",0.33574,0.08766,1.08334,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"337",9565149,"WSH_10_WAT","COUNTRY","GTM","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"297 [182-473]",297.08621,182.29109,473.24109,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"338",6525386,"WSH_10_WAT","COUNTRY","CAF","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2185 [1579-2883]",2185.07764,1578.51099,2882.90137,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"339",4137768,"WSH_10_WAT","COUNTRY","BGD","SEAR","YEAR","South-East Asia","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"7795 [4342-13405]",7794.90625,4342.10889,13405.03516,NA,"2022-11-01T15:13:04+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"340",1028642,"WSH_10_WAT","COUNTRY","MWI","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2320 [1699-3049]",2320.4729,1698.83106,3048.83594,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"341",7854452,"WSH_10_WAT","COUNTRY","CUB","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"1 [0-2]",0.93203,0.34876,2.19393,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"342",6341750,"WSH_10_WAT","COUNTRY","LAO","WPR","YEAR","Western Pacific","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"214 [142-310]",214.0864,141.96658,309.7926,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"343",8184265,"WSH_10_WAT","COUNTRY","COM","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"135 [90-193]",134.68427,89.9128,193.34753,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"344",9406770,"WSH_10_WAT","COUNTRY","PRY","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"53 [34-79]",52.69812,33.96567,79.28224,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"345",1497279,"WSH_10_WAT","COUNTRY","JAM","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"3 [2-6]",3.4334,1.93261,5.96074,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"346",3271062,"WSH_10_WAT","COUNTRY","SRB","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"0 [0-1]",0.13073,0.00176,0.7836,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"347",6183354,"WSH_10_WAT","COUNTRY","ZAF","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"4356 [2219-7177]",4355.875,2219.41943,7177.26367,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"348",9165914,"WSH_10_WAT","COUNTRY","UZB","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"39 [22-68]",38.87135,21.88264,67.67218,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"349",7608222,"WSH_10_WAT","COUNTRY","MLI","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"5547 [3822-7764]",5546.68652,3821.59912,7764.48682,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"350",8057412,"WSH_10_WAT","COUNTRY","ETH","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"8907 [6326-12146]",8906.63379,6326.1875,12146.0752,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"351",7170858,"WSH_10_WAT","COUNTRY","LKA","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"131 [64-244]",131.1907,64.01003,244.25046,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"352",377893,"WSH_10_WAT","COUNTRY","LCA","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"0 [0-0]",0,5e-05,0.00015,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"353",6981926,"WSH_10_WAT","COUNTRY","CIV","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1937 [1313-2744]",1936.86646,1312.82544,2744.22192,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"354",403311,"WSH_10_WAT","COUNTRY","MDV","SEAR","YEAR","South-East Asia","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2 [1-3]",1.56523,0.75399,2.83666,NA,"2022-11-01T15:13:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"355",8393505,"WSH_10_WAT","COUNTRY","GUY","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"7 [4-10]",6.63465,4.47414,9.60303,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"356",491554,"WSH_10_WAT","COUNTRY","LSO","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"919 [645-1254]",919.09821,645.01392,1254.01318,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"357",2363832,"WSH_10_WAT","COUNTRY","KIR","WPR","YEAR","Western Pacific","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"5 [3-8]",5.23899,3.37138,8.11503,NA,"2022-11-01T15:13:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"358",3062048,"WSH_10_WAT","COUNTRY","PRY","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"25 [16-40]",25.41079,15.68506,39.98325,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"359",3150752,"WSH_10_WAT","COUNTRY","BRA","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"418 [149-1002]",417.87817,148.93251,1002.13306,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"360",5150934,"WSH_10_WAT","COUNTRY","LBN","EMR","YEAR","Eastern Mediterranean","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"5 [1-13]",4.53163,1.17341,13.36392,NA,"2022-11-01T15:13:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"361",8924691,"WSH_10_WAT","COUNTRY","ZAF","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2280 [1126-3839]",2280.24829,1126.13135,3838.73975,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"362",3783687,"WSH_10_WAT","COUNTRY","MLI","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2428 [1568-3607]",2427.62549,1567.67847,3607.02588,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"363",9597192,"WSH_10_WAT","COUNTRY","GNB","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"206 [148-277]",205.9902,148.0024,276.63886,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"364",9698307,"WSH_10_WAT","COUNTRY","AGO","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"6061 [4179-8384]",6060.95215,4179.0249,8384.11133,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"365",1554448,"WSH_10_WAT","COUNTRY","CRI","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"8 [3-18]",8.22783,3.17012,17.90348,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"366",8209799,"WSH_10_WAT","COUNTRY","ROU","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"34 [12-75]",34.18588,11.87717,74.8226,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"367",8273344,"WSH_10_WAT","COUNTRY","JOR","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"20 [6-48]",19.71269,6.28702,47.82767,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
