"","Id","IndicatorCode","SpatialDimType","Country","ParentLocationCode","TimeDimType","ParentLocation","Dim1Type","Year","Dim1","Dim2Type","Dim2","Dim3Type","Dim3","DataSourceDimType","DataSourceDim","Value","NumericValue","Low","High","Comments","Date","TimeDimensionValue","TimeDimensionBegin","TimeDimensionEnd"
"569",445535,"WHOSIS_000001","COUNTRY","HUN","EUR","YEAR","Europe","SEX",2008,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"74.0 [74.0-74.1]",74.0004346,73.97017401,74.10347092,NA,"2024-08-02T09:43:39.193+02:00","2008","2008-01-01T00:00:00+01:00","2008-12-31T00:00:00+01:00"
"570",445629,"WHOSIS_000001","COUNTRY","BGR","EUR","YEAR","Europe","SEX",2009,"SEX_MLE",NA,NA,NA,NA,NA,NA,"70.0 [69.9-70.2]",70.01204979,69.89321864,70.19039334,NA,"2024-08-02T09:43:39.193+02:00","2009","2009-01-01T00:00:00+01:00","2009-12-31T00:00:00+01:00"
"571",447030,"WHOSIS_000001","COUNTRY","MKD","EUR","YEAR","Europe","SEX",2005,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"73.7 [73.6-74.0]",73.73592756,73.59599855,73.97218486,NA,"2024-08-02T09:43:39.193+02:00","2005","2005-01-01T00:00:00+01:00","2005-12-31T00:00:00+01:00"
"572",448004,"WHOSIS_000001","COUNTRY","ROU","EUR","YEAR","Europe","SEX",2013,"SEX_MLE",NA,NA,NA,NA,NA,NA,"71.5 [71.5-71.6]",71.51885533,71.47081172,71.62628125,NA,"2024-08-02T09:43:39.193+02:00","2013","2013-01-01T00:00:00+01:00","2013-12-31T00:00:00+01:00"
"573",448259,"WHOSIS_000001","COUNTRY","PRI","AMR","YEAR","Americas","SEX",2021,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"79.9 [79.5-80.5]",79.90294803,79.4577963,80.49855691,NA,"2024-08-02T09:43:39.193+02:00","2021","2021-01-01T00:00:00+01:00","2021-12-31T00:00:00+01:00"
"574",448909,"WHOSIS_000001","COUNTRY","IRN","EMR","YEAR","Eastern Mediterranean","SEX",2004,"SEX_FMLE",NA,NA,NA,NA,NA,NA,"76.6 [76.3-76.9]",76.58466474,76.33671157,76.89161738,NA,"2024-08-02T09:43:39.193+02:00","2004","2004-01-01T00:00:00+01:00","2004-12-31T00:00:00+01:00"
"575",449817,"WHOSIS_000001","COUNTRY","FSM","WPR","YEAR","Western Pacific","SEX",2016,"SEX_MLE",NA,NA,NA,NA,NA,NA,"62.9 [62.0-63.8]",62.8571699,61.99002304,63.78380324,NA,"2024-08-02T09:43:39.193+02:00","2016","2016-01-01T00:00:00+01:00","2016-12-31T00:00:00+01:00"
"576",450643,"WHOSIS_000001","REGION","AMR",NA,"YEAR",NA,"SEX",2000,"SEX_BTSX",NA,NA,NA,NA,NA,NA,"74.1 [74.0-74.3]",74.0865499,73.95251164,74.32058563,NA,"2024-08-02T09:43:39.193+02:00","2000","2000-01-01T00:00:00+01:00","2000-12-31T00:00:00+01:00"
"577",451031,"WHOSIS_000001","COUNTRY","LUX","EUR","YEAR","Europe","SEX",2011,"SEX_FMLE",NA,NA,NA,NA,NA,NA,"83.5 [83.4-83.7]",83.4750538,83.38081276,83.6537356,NA,"2024-08-02T09:43:39.193+02:00","2011","2011-01-01T00:00:00+01:00","2011-12-31T00:00:00+01:00"
"578",451653,"WHOSIS_000001","COUNTRY","ECU","AMR","YEAR","Americas","SEX",2019,"SEX_FMLE",NA,NA,NA,NA,NA,NA,"80.2 [79.9-80.7]",80.22590365,79.91799665,80.67534873,NA,"2024-08-02T09:43:39.193+02:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
