"","IndicatorCode","Country","Year","Value"
"6343","WSH_WATER_BASIC","DOM",2006,96.95923
"6344","WSH_WATER_BASIC","NZL",2001,100
"6345","WSH_WATER_BASIC","MHL",2019,84.78939
"6346","WSH_WATER_BASIC","PER",2005,92.57086
"6347","WSH_WATER_BASIC","BIH",2017,96.14236
"6348","WSH_WATER_BASIC","ARG",2015,99.53935
"6349","WSH_WATER_BASIC","PER",2013,94.87271
"6350","WSH_WATER_BASIC","PSE",2013,94.05794
"6351","WSH_WATER_BASIC","PRK",2012,97.91978
"6352","WSH_WATER_BASIC","AFR",2019,85.16811
"6353","WSH_WATER_BASIC","CMR",2003,36.92557
"6354","WSH_WATER_BASIC","HND",2015,92.88201
"6355","WSH_WATER_BASIC","BOL",2008,65.82068
"6356","WSH_WATER_BASIC","NPL",2020,90.07684
"6357","WSH_WATER_BASIC","TUN",2000,72.46072
"6358","WSH_WATER_BASIC","NAM",2016,83.58641
"6359","WSH_WATER_BASIC","AZE",2020,91.65672
"6360","WSH_WATER_BASIC","ESP",2018,99.90795
"6361","WSH_WATER_BASIC","MWI",2005,85.81439
"6362","WSH_WATER_BASIC","TCD",2002,74.86168
"6363","WSH_WATER_BASIC","CHE",2001,100
"6364","WSH_WATER_BASIC","PAK",2012,89.12473
"6365","WSH_WATER_BASIC","SOM",2001,60.72144
"6366","WSH_WATER_BASIC","THA",2003,93.48717
"6367","WSH_WATER_BASIC","CPV",2002,69.98418
"6368","WSH_WATER_BASIC","MDG",2004,26.30046
"6369","WSH_WATER_BASIC","ECU",2002,91.88286
"6370","WSH_WATER_BASIC","ARM",2012,97.1654
"6371","WSH_WATER_BASIC","SLE",2020,78.62117
"6372","WSH_WATER_BASIC","HUN",2021,100
"6373","WSH_WATER_BASIC","HUN",2019,100
"6374","WSH_WATER_BASIC","DNK",2016,100
"6375","WSH_WATER_BASIC","NGA",2004,72.30389
"6376","WSH_WATER_BASIC","AUS",2006,99.875
"6377","WSH_WATER_BASIC","KEN",2003,49.70406
"6378","WSH_WATER_BASIC","LSO",2018,72.47257
"6379","WSH_WATER_BASIC","STP",2000,62.26689
"6380","WSH_WATER_BASIC","GEO",2017,87.14599
"6381","WSH_WATER_BASIC","NLD",2021,100
"6382","WSH_WATER_BASIC","RWA",2010,78.1394
"6383","WSH_WATER_BASIC","BLZ",2020,98.40196
"6384","WSH_WATER_BASIC","IND",2010,82.80838
"6385","WSH_WATER_BASIC","SWE",2020,99.53317
"6386","WSH_WATER_BASIC","CHN",2008,86.85683
"6387","WSH_WATER_BASIC","BLR",2013,97.93815
"6388","WSH_WATER_BASIC","GTM",2012,90.99354
"6389","WSH_WATER_BASIC","POL",2017,87.52129
"6390","WSH_WATER_BASIC","MYS",2018,90.48579
"6391","WSH_WATER_BASIC","DZA",2015,88.35271
"6392","WSH_WATER_BASIC","BWA",2014,96.32318
"6393","WSH_WATER_BASIC","SGP",2004,100
"6394","WSH_WATER_BASIC","IND",2015,86.59553
"6395","WSH_WATER_BASIC","KIR",2005,64.23079
"6396","WSH_WATER_BASIC","BGD",2009,96.39123
"6397","WSH_WATER_BASIC","EUR",2022,95.29374
"6398","WSH_WATER_BASIC","SOM",2014,47.14313
"6399","WSH_WATER_BASIC","ALB",2006,95.0287
"6400","WSH_WATER_BASIC","TZA",2016,52.28117
"6401","WSH_WATER_BASIC","STP",2021,77.28513
"6402","WSH_WATER_BASIC","CAF",2005,40.04447
"6403","WSH_WATER_BASIC","TUV",2008,98.72505
"6404","WSH_WATER_BASIC","SVN",2000,99.5
"6405","WSH_WATER_BASIC","IRL",2002,96.87069
"6406","WSH_WATER_BASIC","MMR",2005,75.22389
"6407","WSH_WATER_BASIC","ZWE",2021,62.2528
"6408","WSH_WATER_BASIC","NPL",2008,83.13737
"6409","WSH_WATER_BASIC","TUN",2012,98.68322
"6410","WSH_WATER_BASIC","GUY",2017,96.04282
"6411","WSH_WATER_BASIC","NZL",2011,100
"6412","WSH_WATER_BASIC","KWT",2007,100
"6413","WSH_WATER_BASIC","OMN",2007,86.7832
"6414","WSH_WATER_BASIC","BWA",2018,77.46781
"6415","WSH_WATER_BASIC","CAN",2012,99.23432
"6416","WSH_WATER_BASIC","OMN",2007,92.33886
"6417","WSH_WATER_BASIC","PER",2018,96.31689
"6418","WSH_WATER_BASIC","FJI",2015,95.2442
"6419","WSH_WATER_BASIC","IRQ",2017,88.9378
"6420","WSH_WATER_BASIC","SSD",2018,34.47943
"6421","WSH_WATER_BASIC","FSM",2005,90.78485
"6422","WSH_WATER_BASIC","MOZ",2013,44.97593
"6423","WSH_WATER_BASIC","SYR",2020,92.025
"6424","WSH_WATER_BASIC","PAK",2012,86.34525
"6425","WSH_WATER_BASIC","EGY",2008,98.48599
"6426","WSH_WATER_BASIC","GAB",2020,53.1671
"6427","WSH_WATER_BASIC","LBR",2013,59.91033
"6428","WSH_WATER_BASIC","PAN",2011,81.61574
"6429","WSH_WATER_BASIC","CPV",2007,88.9623
"6430","WSH_WATER_BASIC","PRT",2003,99.13653
"6431","WSH_WATER_BASIC","COL",2008,78.57248
"6432","WSH_WATER_BASIC","YEM",2008,36.67376
"6433","WSH_WATER_BASIC","GLOBAL",2007,73.93839
"6434","WSH_WATER_BASIC","SLV",2015,98.77984
"6435","WSH_WATER_BASIC","EGY",2019,98.36103
"6436","WSH_WATER_BASIC","BFA",2001,52.93472
"6437","WSH_WATER_BASIC","CIV",2013,72.019
"6438","WSH_WATER_BASIC","ZAF",2007,88.18591
"6439","WSH_WATER_BASIC","DJI",2014,75.7453
"6440","WSH_WATER_BASIC","UZB",2002,88.29017
"6441","WSH_WATER_BASIC","JAM",2002,88.60302
"6442","WSH_WATER_BASIC","KGZ",2012,97.26311
"6443","WSH_WATER_BASIC","AUT",2019,100
"6444","WSH_WATER_BASIC","SOM",2021,38.6454
"6445","WSH_WATER_BASIC","NZL",2002,100
"6446","WSH_WATER_BASIC","STP",2006,76.35549
"6447","WSH_WATER_BASIC","COL",2019,96.89252
"6448","WSH_WATER_BASIC","AZE",2012,88.62951
"6449","WSH_WATER_BASIC","BRA",2009,82.5774
"6450","WSH_WATER_BASIC","UGA",2006,72.47431
"6451","WSH_WATER_BASIC","GTM",2022,97.8217
"6452","WSH_WATER_BASIC","LUX",2019,98.59524
"6453","WSH_WATER_BASIC","VCT",2006,96.05593
"6454","WSH_WATER_BASIC","SDN",2016,51.83535
"6455","WSH_WATER_BASIC","SDN",2005,63.12607
"6456","WSH_WATER_BASIC","TLS",2017,72.4133
"6457","WSH_WATER_BASIC","GNQ",2016,30.77537
"6458","WSH_WATER_BASIC","POL",2022,95.78205
"6459","WSH_WATER_BASIC","ISR",2011,100
"6460","WSH_WATER_BASIC","EUR",2005,98.95398
"6461","WSH_WATER_BASIC","DZA",2020,96.00474
"6462","WSH_WATER_BASIC","MHL",2005,88.67685
"6463","WSH_WATER_BASIC","HTI",2001,40.62725
"6464","WSH_WATER_BASIC","OMN",2008,71.72949
"6465","WSH_WATER_BASIC","KHM",2001,53.60843
"6466","WSH_WATER_BASIC","GNB",2003,56.6256
"6467","WSH_WATER_BASIC","BRA",2000,98.14204
"6468","WSH_WATER_BASIC","KEN",2018,86.6105
"6469","WSH_WATER_BASIC","TGO",2005,51.64951
"6470","WSH_WATER_BASIC","MUS",2000,99.75405
"6471","WSH_WATER_BASIC","NGA",2003,35.53468
"6472","WSH_WATER_BASIC","NOR",2016,100
"6473","WSH_WATER_BASIC","BRB",2006,98.38443
"6474","WSH_WATER_BASIC","IDN",2019,91.81374
"6475","WSH_WATER_BASIC","AMR",2000,80.7426
"6476","WSH_WATER_BASIC","LBY",2007,90.32186
"6477","WSH_WATER_BASIC","PRK",2002,99.30215
"6478","WSH_WATER_BASIC","GTM",2016,87.61688
"6479","WSH_WATER_BASIC","MEX",2001,77.31165
"6480","WSH_WATER_BASIC","LBR",2000,49.19257
"6481","WSH_WATER_BASIC","TUV",2018,99.60751
"6482","WSH_WATER_BASIC","YEM",2004,73.96924
"6483","WSH_WATER_BASIC","PAK",2006,94.97884
"6484","WSH_WATER_BASIC","MDV",2001,94.19997
"6485","WSH_WATER_BASIC","HND",2003,78.67884
"6486","WSH_WATER_BASIC","CHE",2013,100
"6487","WSH_WATER_BASIC","CZE",2017,99.8176
"6488","WSH_WATER_BASIC","PRT",2001,99.21639
"6489","WSH_WATER_BASIC","VUT",2013,84.12208
"6490","WSH_WATER_BASIC","AFR",2022,50.88742
"6491","WSH_WATER_BASIC","OMN",2004,70.22239
"6492","WSH_WATER_BASIC","MDV",2012,97.89587
"6493","WSH_WATER_BASIC","CZE",2008,99.8903
"6494","WSH_WATER_BASIC","TZA",2021,80.26997
"6495","WSH_WATER_BASIC","BLZ",2022,97.99521
"6496","WSH_WATER_BASIC","GNQ",2009,73.73591
"6497","WSH_WATER_BASIC","AFG",2008,43.63261
"6498","WSH_WATER_BASIC","SVK",2008,98.9
"6499","WSH_WATER_BASIC","AUS",2015,99.97
"6500","WSH_WATER_BASIC","CAN",2014,98.75512
"6501","WSH_WATER_BASIC","FIN",2000,100
"6502","WSH_WATER_BASIC","BEN",2002,76.8195
"6503","WSH_WATER_BASIC","KWT",2008,100
"6504","WSH_WATER_BASIC","HND",2020,95.02045
"6505","WSH_WATER_BASIC","BRN",2007,99.90002
"6506","WSH_WATER_BASIC","CIV",2003,90.19725
"6507","WSH_WATER_BASIC","AUT",2002,100
"6508","WSH_WATER_BASIC","DZA",2016,95.59313
"6509","WSH_WATER_BASIC","ERI",2003,90.31384
"6510","WSH_WATER_BASIC","CRI",2011,98.29832
"6511","WSH_WATER_BASIC","TUV",2009,98.74481
"6512","WSH_WATER_BASIC","HTI",2013,42.18813
"6513","WSH_WATER_BASIC","CYP",2022,99.76506
"6514","WSH_WATER_BASIC","MMR",2011,57.8017
"6515","WSH_WATER_BASIC","MOZ",2010,39.02835
"6516","WSH_WATER_BASIC","AUS",2004,99.22
"6517","WSH_WATER_BASIC","CHN",2022,97.64693
"6518","WSH_WATER_BASIC","GTM",2013,96.7799
"6519","WSH_WATER_BASIC","GBR",2008,100
"6520","WSH_WATER_BASIC","AMR",2010,86.38657
"6521","WSH_WATER_BASIC","MYS",2012,99.20785
"6522","WSH_WATER_BASIC","NPL",2008,91.39851
"6523","WSH_WATER_BASIC","MRT",2007,75.18053
"6524","WSH_WATER_BASIC","LKA",2016,87.48839
"6525","WSH_WATER_BASIC","NRU",2019,97.00336
"6526","WSH_WATER_BASIC","CAN",2006,98.26652
"6527","WSH_WATER_BASIC","UGA",2005,33.03703
"6528","WSH_WATER_BASIC","ARM",2000,89.08573
"6529","WSH_WATER_BASIC","MLI",2011,86.00184
"6530","WSH_WATER_BASIC","SDN",2001,36.07338
"6531","WSH_WATER_BASIC","ZMB",2012,86.15457
"6532","WSH_WATER_BASIC","BEL",2019,100
"6533","WSH_WATER_BASIC","NER",2008,42.52108
"6534","WSH_WATER_BASIC","ARM",2008,99.34086
"6535","WSH_WATER_BASIC","SVK",2009,98.9
"6536","WSH_WATER_BASIC","ERI",2003,47.77522
"6537","WSH_WATER_BASIC","MKD",2021,97.43573
"6538","WSH_WATER_BASIC","BFA",2014,79.99902
"6539","WSH_WATER_BASIC","CAF",2019,38.21227
"6540","WSH_WATER_BASIC","URY",2005,97.4573
"6541","WSH_WATER_BASIC","HUN",2016,100
"6542","WSH_WATER_BASIC","BGR",2017,99.20327
"6543","WSH_WATER_BASIC","BIH",2004,96.67113
"6544","WSH_WATER_BASIC","ARM",2005,92.40977
"6545","WSH_WATER_BASIC","DOM",2016,88.84575
"6546","WSH_WATER_BASIC","ATG",2021,98.41458
"6547","WSH_WATER_BASIC","MAR",2013,52.04939
"6548","WSH_WATER_BASIC","DEU",2001,100
"6549","WSH_WATER_BASIC","COD",2012,65.04494
"6550","WSH_WATER_BASIC","PER",2006,84.70408
"6551","WSH_WATER_BASIC","GBR",2016,100
"6552","WSH_WATER_BASIC","ZWE",2006,69.63881
"6553","WSH_WATER_BASIC","BIH",2010,96.6695
"6554","WSH_WATER_BASIC","COM",2018,88.22285
"6555","WSH_WATER_BASIC","MDG",2013,31.16777
"6556","WSH_WATER_BASIC","PRY",2019,99.88675
"6557","WSH_WATER_BASIC","ARM",2002,95.85912
"6558","WSH_WATER_BASIC","ETH",2009,22.94359
"6559","WSH_WATER_BASIC","LTU",2012,98.91915
"6560","WSH_WATER_BASIC","BRN",2014,99.90004
"6561","WSH_WATER_BASIC","USA",2018,99.66759
"6562","WSH_WATER_BASIC","ZWE",2013,65.96647
"6563","WSH_WATER_BASIC","CHL",2012,92.66117
"6564","WSH_WATER_BASIC","IRN",2021,97.57192
"6565","WSH_WATER_BASIC","TUN",2010,78.43848
"6566","WSH_WATER_BASIC","BLZ",2015,97.17559
"6567","WSH_WATER_BASIC","CYP",2020,99.84576
"6568","WSH_WATER_BASIC","GHA",2006,59.4751
"6569","WSH_WATER_BASIC","EMR",2004,93.55445
"6570","WSH_WATER_BASIC","NER",2015,89.06607
"6571","WSH_WATER_BASIC","ZAF",2009,73.81793
"6572","WSH_WATER_BASIC","NLD",2018,100
"6573","WSH_WATER_BASIC","NZL",2018,100
"6574","WSH_WATER_BASIC","GIN",2003,40.88752
"6575","WSH_WATER_BASIC","SOM",2012,43.99182
"6576","WSH_WATER_BASIC","GLOBAL",2009,95.74439
"6577","WSH_WATER_BASIC","DOM",2019,97.4346
"6578","WSH_WATER_BASIC","ARG",2009,88.83892
"6579","WSH_WATER_BASIC","TLS",2008,81.42777
"6580","WSH_WATER_BASIC","LUX",2022,99.88595
"6581","WSH_WATER_BASIC","SGP",2011,100
"6582","WSH_WATER_BASIC","CYP",2007,99.82593
"6583","WSH_WATER_BASIC","ISL",2006,100
"6584","WSH_WATER_BASIC","NAM",2014,70.97401
"6585","WSH_WATER_BASIC","AUT",2004,100
"6586","WSH_WATER_BASIC","ROU",2015,100
"6587","WSH_WATER_BASIC","POL",2002,99.79039
"6588","WSH_WATER_BASIC","SYC",2015,95.79162
"6589","WSH_WATER_BASIC","COM",2005,87.50908
"6590","WSH_WATER_BASIC","JOR",2006,96.79624
"6591","WSH_WATER_BASIC","AMR",2011,87.06036
"6592","WSH_WATER_BASIC","AUS",2019,99.96985
"6593","WSH_WATER_BASIC","EMR",2007,93.61798
"6594","WSH_WATER_BASIC","UKR",2000,98.14353
"6595","WSH_WATER_BASIC","PHL",2018,89.9205
"6596","WSH_WATER_BASIC","GAB",2019,89.83196
"6597","WSH_WATER_BASIC","TKM",2022,100
"6598","WSH_WATER_BASIC","LBY",2002,85.97201
"6599","WSH_WATER_BASIC","NLD",2001,100
"6600","WSH_WATER_BASIC","TUV",2007,99.24399
"6601","WSH_WATER_BASIC","NIC",2017,59.10745
"6602","WSH_WATER_BASIC","LUX",2004,100
"6603","WSH_WATER_BASIC","URY",2019,95.30083
"6604","WSH_WATER_BASIC","GBR",2019,100
"6605","WSH_WATER_BASIC","ALB",2017,94.1021
"6606","WSH_WATER_BASIC","MEX",2006,93.9533
"6607","WSH_WATER_BASIC","LVA",2006,98.06018
"6608","WSH_WATER_BASIC","AZE",2015,99.19759
"6609","WSH_WATER_BASIC","SOM",2006,33.82366
"6610","WSH_WATER_BASIC","THA",2004,98.54672
"6611","WSH_WATER_BASIC","ESP",2012,99.98617
"6612","WSH_WATER_BASIC","KIR",2003,50.39419
"6613","WSH_WATER_BASIC","STP",2016,79.33194
"6614","WSH_WATER_BASIC","ZAF",2004,98.49009
"6615","WSH_WATER_BASIC","BHR",2018,99.92378
"6616","WSH_WATER_BASIC","AND",2003,100
"6617","WSH_WATER_BASIC","DEU",2009,100
"6618","WSH_WATER_BASIC","PER",2016,75.3941
"6619","WSH_WATER_BASIC","ZMB",2017,47.72857
"6620","WSH_WATER_BASIC","EST",2017,99.91144
"6621","WSH_WATER_BASIC","KIR",2010,84.01028
"6622","WSH_WATER_BASIC","CZE",2005,99.88412
"6623","WSH_WATER_BASIC","MDA",2020,97.42996
"6624","WSH_WATER_BASIC","SAU",2018,98.4064
"6625","WSH_WATER_BASIC","CMR",2006,60.60962
"6626","WSH_WATER_BASIC","GHA",2022,74.1218
"6627","WSH_WATER_BASIC","ROU",2018,100
"6628","WSH_WATER_BASIC","PAN",2006,79.92707
"6629","WSH_WATER_BASIC","SLB",2005,90.54529
"6630","WSH_WATER_BASIC","NIU",2004,99.24311
"6631","WSH_WATER_BASIC","IRN",2010,98.34036
"6632","WSH_WATER_BASIC","SGP",2017,100
"6633","WSH_WATER_BASIC","MCO",2014,100
"6634","WSH_WATER_BASIC","AFR",2012,42.25116
"6635","WSH_WATER_BASIC","DEU",2018,100
"6636","WSH_WATER_BASIC","TLS",2009,61.70332
"6637","WSH_WATER_BASIC","GTM",2004,81.36619
"6638","WSH_WATER_BASIC","BIH",2010,95.93555
"6639","WSH_WATER_BASIC","MWI",2017,64.22182
"6640","WSH_WATER_BASIC","ESP",2002,100
"6641","WSH_WATER_BASIC","SOM",2000,59.75292
"6642","WSH_WATER_BASIC","MRT",2015,65.5767
"6643","WSH_WATER_BASIC","LUX",2002,100
"6644","WSH_WATER_BASIC","ZWE",2007,56.11285
"6645","WSH_WATER_BASIC","SUR",2000,97.46607
"6646","WSH_WATER_BASIC","AGO",2003,44.36387
"6647","WSH_WATER_BASIC","AUT",2008,100
"6648","WSH_WATER_BASIC","LTU",2022,93.78278
"6649","WSH_WATER_BASIC","MNG",2006,36.82597
"6650","WSH_WATER_BASIC","ZMB",2019,49.98963
"6651","WSH_WATER_BASIC","AZE",2006,80.876
"6652","WSH_WATER_BASIC","SWE",2002,99.68558
"6653","WSH_WATER_BASIC","BFA",2022,80.85615
"6654","WSH_WATER_BASIC","PER",2010,65.93848
"6655","WSH_WATER_BASIC","TZA",2019,56.56585
"6656","WSH_WATER_BASIC","NER",2015,45.81593
"6657","WSH_WATER_BASIC","BHR",2001,99.95673
"6658","WSH_WATER_BASIC","EGY",2015,98.69141
"6659","WSH_WATER_BASIC","MRT",2011,80.21414
"6660","WSH_WATER_BASIC","ETH",2015,41.50686
"6661","WSH_WATER_BASIC","BOL",2016,98.39963
"6662","WSH_WATER_BASIC","GUY",2001,86.59842
"6663","WSH_WATER_BASIC","AMR",2003,94.62071
"6664","WSH_WATER_BASIC","BGR",2015,99.67477
"6665","WSH_WATER_BASIC","PSE",2005,93.73774
"6666","WSH_WATER_BASIC","YEM",2009,37.87671
"6667","WSH_WATER_BASIC","ARM",2011,99.56457
"6668","WSH_WATER_BASIC","VEN",2015,94.57128
"6669","WSH_WATER_BASIC","CPV",2003,70.19903
"6670","WSH_WATER_BASIC","ZWE",2005,57.35059
"6671","WSH_WATER_BASIC","CRI",2003,95.73621
"6672","WSH_WATER_BASIC","CHN",2001,68.38059
"6673","WSH_WATER_BASIC","HTI",2013,63.63269
"6674","WSH_WATER_BASIC","SYR",2003,92.02213
"6675","WSH_WATER_BASIC","GBR",2008,100
"6676","WSH_WATER_BASIC","ZAF",2003,86.16215
"6677","WSH_WATER_BASIC","GRC",2013,99.92277
"6678","WSH_WATER_BASIC","BEN",2005,63.15366
"6679","WSH_WATER_BASIC","GLOBAL",2006,73.24563
"6680","WSH_WATER_BASIC","IDN",2004,69.55169
"6681","WSH_WATER_BASIC","LKA",2007,82.49335
"6682","WSH_WATER_BASIC","SRB",2012,92.24825
"6683","WSH_WATER_BASIC","LVA",2012,98.82183
"6684","WSH_WATER_BASIC","ISL",2018,100
"6685","WSH_WATER_BASIC","EUR",2011,94.1593
"6686","WSH_WATER_BASIC","NIC",2010,81.04895
"6687","WSH_WATER_BASIC","BOL",2005,96.31664
"6688","WSH_WATER_BASIC","IRN",2012,98.39892
"6689","WSH_WATER_BASIC","IDN",2005,91.17042
"6690","WSH_WATER_BASIC","TZA",2012,76.34608
"6691","WSH_WATER_BASIC","MKD",2000,97.99281
"6692","WSH_WATER_BASIC","MNG",2000,28.36482
"6693","WSH_WATER_BASIC","BLZ",2019,98.87896
"6694","WSH_WATER_BASIC","ERI",2016,89.73822
"6695","WSH_WATER_BASIC","FRA",2018,100
"6696","WSH_WATER_BASIC","SOM",2007,33.82597
"6697","WSH_WATER_BASIC","GEO",2006,91.1857
"6698","WSH_WATER_BASIC","CUB",2012,95.91624
"6699","WSH_WATER_BASIC","BLR",2000,99.46703
"6700","WSH_WATER_BASIC","AFG",2008,36.02315
"6701","WSH_WATER_BASIC","NGA",2000,31.62244
"6702","WSH_WATER_BASIC","GLOBAL",2002,95.34828
"6703","WSH_WATER_BASIC","KAZ",2013,94.6322
"6704","WSH_WATER_BASIC","HRV",2003,98.66539
"6705","WSH_WATER_BASIC","MKD",2011,97.29103
"6706","WSH_WATER_BASIC","MHL",2012,87.37708
"6707","WSH_WATER_BASIC","VUT",2004,79.71446
"6708","WSH_WATER_BASIC","NPL",2005,91.72876
"6709","WSH_WATER_BASIC","ZMB",2000,47.00293
"6710","WSH_WATER_BASIC","COG",2006,85.44857
"6711","WSH_WATER_BASIC","SEAR",2012,87.91914
"6712","WSH_WATER_BASIC","MLT",2019,100
"6713","WSH_WATER_BASIC","JPN",2008,98.65298
"6714","WSH_WATER_BASIC","CMR",2014,46.15643
"6715","WSH_WATER_BASIC","SEN",2004,46.72473
"6716","WSH_WATER_BASIC","LVA",2010,98.26636
"6717","WSH_WATER_BASIC","TUN",2006,90.87282
"6718","WSH_WATER_BASIC","BFA",2000,52.93472
"6719","WSH_WATER_BASIC","DJI",2007,51.71615
"6720","WSH_WATER_BASIC","BIH",2001,97.22156
"6721","WSH_WATER_BASIC","THA",2002,98.3249
"6722","WSH_WATER_BASIC","LKA",2020,97.77818
"6723","WSH_WATER_BASIC","LBN",2012,89.6915
"6724","WSH_WATER_BASIC","SWE",2010,99.60753
"6725","WSH_WATER_BASIC","CPV",2019,93.1
"6726","WSH_WATER_BASIC","MDV",2016,98.77484
"6727","WSH_WATER_BASIC","UKR",2013,91.8514
"6728","WSH_WATER_BASIC","UKR",2012,93.95228
"6729","WSH_WATER_BASIC","BGR",2012,98.43712
"6730","WSH_WATER_BASIC","PER",2008,86.09833
"6731","WSH_WATER_BASIC","MHL",2019,85.71566
"6732","WSH_WATER_BASIC","WSM",2011,86.20427
"6733","WSH_WATER_BASIC","SAU",2008,100
"6734","WSH_WATER_BASIC","BHS",2001,98.28826
"6735","WSH_WATER_BASIC","ZWE",2004,70.68706
"6736","WSH_WATER_BASIC","SRB",2004,92.26136
"6737","WSH_WATER_BASIC","ALB",2014,95.40024
"6738","WSH_WATER_BASIC","MDG",2009,29.0054
"6739","WSH_WATER_BASIC","EST",2019,99.98729
"6740","WSH_WATER_BASIC","LCA",2006,95.15867
"6741","WSH_WATER_BASIC","COD",2019,35.67806
"6742","WSH_WATER_BASIC","ISR",2001,100
"6743","WSH_WATER_BASIC","CUB",2013,93.44703
"6744","WSH_WATER_BASIC","ZWE",2008,94.51003
"6745","WSH_WATER_BASIC","NLD",2003,100
"6746","WSH_WATER_BASIC","TUR",2003,94.06872
"6747","WSH_WATER_BASIC","MDA",2020,91.13725
"6748","WSH_WATER_BASIC","USA",2015,97.69598
"6749","WSH_WATER_BASIC","AFR",2014,83.40636
"6750","WSH_WATER_BASIC","CZE",2009,99.85088
"6751","WSH_WATER_BASIC","URY",2020,99.49576
"6752","WSH_WATER_BASIC","PAK",2009,85.46982
"6753","WSH_WATER_BASIC","SLB",2018,91.41078
"6754","WSH_WATER_BASIC","ARE",2016,99.95168
"6755","WSH_WATER_BASIC","ZMB",2012,42.02279
"6756","WSH_WATER_BASIC","PER",2019,96.60623
"6757","WSH_WATER_BASIC","CAN",2002,98.14437
"6758","WSH_WATER_BASIC","ZWE",2005,70.16311
"6759","WSH_WATER_BASIC","BRA",2011,96.78797
"6760","WSH_WATER_BASIC","SRB",2005,92.48491
"6761","WSH_WATER_BASIC","COD",2020,35.50024
"6762","WSH_WATER_BASIC","NIC",2011,60.52288
"6763","WSH_WATER_BASIC","KHM",2014,70.35671
"6764","WSH_WATER_BASIC","TUR",2022,96.02517
"6765","WSH_WATER_BASIC","ECU",2014,92.35797
"6766","WSH_WATER_BASIC","IRL",2004,96.95181
"6767","WSH_WATER_BASIC","LCA",2011,93.30991
"6768","WSH_WATER_BASIC","CAF",2022,48.06424
"6769","WSH_WATER_BASIC","MEX",2022,99.70643
"6770","WSH_WATER_BASIC","GLOBAL",2018,81.27283
"6771","WSH_WATER_BASIC","AUS",2009,99.86367
"6772","WSH_WATER_BASIC","SYR",2020,94.00364
"6773","WSH_WATER_BASIC","MLI",2013,59.45265
"6774","WSH_WATER_BASIC","GLOBAL",2015,96.15105
"6775","WSH_WATER_BASIC","FSM",2007,90.66293
"6776","WSH_WATER_BASIC","COL",2017,96.52736
"6777","WSH_WATER_BASIC","FIN",2017,100
"6778","WSH_WATER_BASIC","GBR",2014,100
"6779","WSH_WATER_BASIC","MYS",2004,99.2726
"6780","WSH_WATER_BASIC","SOM",2009,38.12852
"6781","WSH_WATER_BASIC","BFA",2017,80.25244
"6782","WSH_WATER_BASIC","MDG",2009,74.95863
"6783","WSH_WATER_BASIC","NIC",2008,80.93867
"6784","WSH_WATER_BASIC","ARM",2011,98.43331
"6785","WSH_WATER_BASIC","GUY",2004,89.85303
"6786","WSH_WATER_BASIC","FRA",2010,100
"6787","WSH_WATER_BASIC","KIR",2009,67.52887
"6788","WSH_WATER_BASIC","PER",2011,88.03241
"6789","WSH_WATER_BASIC","BGR",2014,98.21055
"6790","WSH_WATER_BASIC","ROU",2003,100
"6791","WSH_WATER_BASIC","TTO",2002,92.9208
"6792","WSH_WATER_BASIC","NOR",2018,100
"6793","WSH_WATER_BASIC","CHL",2019,100
"6794","WSH_WATER_BASIC","SMR",2022,100
"6795","WSH_WATER_BASIC","NOR",2004,100
"6796","WSH_WATER_BASIC","BHR",2000,99.95867
"6797","WSH_WATER_BASIC","BHR",2002,99.95479
"6798","WSH_WATER_BASIC","MLT",2015,100
"6799","WSH_WATER_BASIC","DOM",2009,97.06918
"6800","WSH_WATER_BASIC","SDN",2005,37.38688
"6801","WSH_WATER_BASIC","BWA",2010,95.20419
"6802","WSH_WATER_BASIC","MRT",2013,42.04717
"6803","WSH_WATER_BASIC","PRT",2017,99.72932
"6804","WSH_WATER_BASIC","BGR",2018,97.75741
"6805","WSH_WATER_BASIC","CAF",2001,81.44785
"6806","WSH_WATER_BASIC","PNG",2011,32.14404
"6807","WSH_WATER_BASIC","BRA",2008,98.76209
"6808","WSH_WATER_BASIC","HND",2002,86.49803
"6809","WSH_WATER_BASIC","TUR",2015,96.99189
"6810","WSH_WATER_BASIC","GUY",2001,94.54271
"6811","WSH_WATER_BASIC","COG",2021,73.97233
"6812","WSH_WATER_BASIC","PHL",2003,87.12552
"6813","WSH_WATER_BASIC","BTN",2018,98.84663
"6814","WSH_WATER_BASIC","BRB",2021,98.51445
"6815","WSH_WATER_BASIC","ERI",2005,90.18593
"6816","WSH_WATER_BASIC","SVK",2019,100
"6817","WSH_WATER_BASIC","SOM",2019,54.93441
"6818","WSH_WATER_BASIC","PNG",2000,31.75456
"6819","WSH_WATER_BASIC","ECU",2011,90.2407
"6820","WSH_WATER_BASIC","MLT",2019,100
"6821","WSH_WATER_BASIC","SVK",2005,96.8
"6822","WSH_WATER_BASIC","MWI",2015,62.38359
"6823","WSH_WATER_BASIC","AZE",2009,84.71125
"6824","WSH_WATER_BASIC","AZE",2008,83.42551
"6825","WSH_WATER_BASIC","BEN",2019,74.34321
"6826","WSH_WATER_BASIC","DOM",2020,96.30658
"6827","WSH_WATER_BASIC","VUT",2011,86.68647
"6828","WSH_WATER_BASIC","UZB",2003,96.61316
"6829","WSH_WATER_BASIC","TUR",2012,96.79213
"6830","WSH_WATER_BASIC","DEU",2016,100
